id,rand,name,description,external_url,background_color,back,background,clothes,ears,ears back,face,forehead,glasses,eyes,hair_color,hair,hair back,hair middle,hands,mask,mouth,special1,special2,special3,water,water back,water top
1033,0.3082921722,KMCXRP#1033,,,FFFFFF,yellow Fish,Purple,red Overall,blue Karasu,blue Karasu,2,blue Gandamu,light blue Scouter,orange Round,53,orange Twin tail,orange Twin tail,orange Twin tail,2 Index finger,purple Gas mask2,Neutral,None,green Beam,Sun yellow,Red,Red,Red
1034,0.6937106868,KMCXRP#1034,,,FFFFFF,None,Purple,yellow Uniform 3,None,None,3,None,purple Gandamu,brown Drooping,14,brown Twin tail,brown Twin tail,brown Twin tail,3 Ring,None,Sleepy,None,None,None,Red,Red,Red
1035,0.8442554634,KMCXRP#1035,,,FFFFFF,None,Blue,blue T-shirt,yellow Karasu,yellow Karasu,1,orange Gandamu,yellow Eye pad,yellow Rounded,79,yellow Bob,yellow Bob,yellow Bob,1 Piece,None,Tongue,None,None,Sun purple,Red,Red,Red
1036,0.5546482726,KMCXRP#1036,,,FFFFFF,red mechanical feather,Green,blue China,None,None,4,None,None,marron Eyelashes,40,marron Bob,marron Bob,marron Bob,4 Index finger,red Zaku,Serious,None,None,None,Green,Green,Green
1037,0.7717045738,KMCXRP#1037,,,FFFFFF,light blue mechanical feather,Yellow,yellow Kimono,None,None,5,None,None,black Tiblack,1,black Braid,black Braid,black Braid,5 Grip,navy Karasu,Sleepy,Tear,None,Sun yellow,Blue,Blue,Blue
1038,0.07341860462,KMCXRP#1038,,,FFFFFF,light blue Gun,Yellow2,red Kimono,navy Headphone1,navy Headphone1,3,None,None,brown Soft,14,brown Long,brown Long,brown Long,3 Palm,None,Tired,None,None,None,Blue Green,Blue Green,Blue Green
1039,0.5613235931,KMCXRP#1039,,,FFFFFF,blue Angel Wings,Purple,yellow Uniform 4,light blue Headphone1,light blue Headphone1,5,None,blue jimu,brown Serious,14,brown Shaggy,brown Shaggy,brown Shaggy,5 Ring,None,Neutral,None,None,Sun blue,Blue,Blue,Blue
1040,0.5783581389,KMCXRP#1040,,,FFFFFF,orange Octopus,Purple,orange Jersey,blue green Gandamu,blue green Gandamu,4,None,None,red Drooping,66,red Twin tail,red Twin tail,red Twin tail,4 Index finger,purple Gas mask2,Tongue,None,None,None,Light Blue,Light Blue,Light Blue
1041,0.06180412085,KMCXRP#1041,,,FFFFFF,yellow devil's feather,Red,blue greenUniform 1,None,None,2,None,None,gray Round,27,gray Princess,gray Princess,gray Princess,2 Index finger,None,Neutral,None,None,None,Blue,Blue,Blue
1042,0.58224877,KMCXRP#1042,,,FFFFFF,blue green Fish,Yellow,blue greenUniform 7,orange Headphone2,orange Headphone2,5,pink Jimu,None,yellow Rounded,79,yellow Bob perm,yellow Bob perm,yellow Bob perm,5 Grip,None,Tired,None,purple Hannya mask,None,Blue,Blue,Blue
1043,0.5093759243,KMCXRP#1043,,,FFFFFF,blue Lightsaber,Light Blue,yellow Uniform 9,blue Gandamu,blue Gandamu,4,None,None,gray Rounded,27,gray Bob,gray Bob,gray Bob,4 Grip,yellow Zaku,Neutral,None,None,None,Blue Green,Blue Green,Blue Green
1044,0.5464751922,KMCXRP#1044,,,FFFFFF,None,Blue Green,green Overall,blue green Steampunk,blue green Steampunk,5,None,None,yellow Shaped,79,yellow Long,yellow Long,yellow Long,5 Grip,navy Gas mask2,Neutral,None,None,None,Red,Red,Red
1045,0.3564118822,KMCXRP#1045,,,FFFFFF,None,Light Blue,yellow Overall,None,None,1,light blue Steampunk,None,black Round,1,black Twin tail,black Twin tail,black Twin tail,1 Piece,None,Tired,None,None,None,Purple,Purple,Purple
1046,0.8225449878,KMCXRP#1046,,,FFFFFF,None,Blue,blue greenHooded sweatshirt,None,None,3,None,red jimu,black Wink,1,black Princess,black Princess,black Princess,3 Index finger,None,Surprised,None,None,None,Orange,Orange,Orange
1047,0.8660016721,KMCXRP#1047,,,FFFFFF,None,Light Blue,purple Uniform 6,None,None,2,None,yellow Eye pad,red Tired,66,red Princess,red Princess,red Princess,2 Palm,yellow Karasu,UWU,None,None,None,Light Blue,Light Blue,Light Blue
1048,0.7432963207,KMCXRP#1048,,,FFFFFF,green Fish,Red,navy T-shirt,None,None,4,None,None,marron Eyelashes,40,marron Twin tail,marron Twin tail,marron Twin tail,4 Palm,None,Smile,None,blue Beam,None,Red,Red,Red
1049,0.2175786369,KMCXRP#1049,,,FFFFFF,green Angel Wings,Light Blue,purple Uniform 2,red Steampunk,red Steampunk,1,None,None,marron Drooping,40,marron Shaggy,marron Shaggy,marron Shaggy,1 Palm,None,UWU,None,None,None,Red,Red,Red
1050,0.01532088228,KMCXRP#1050,,,FFFFFF,None,Green,green Uniform 4,None,None,1,None,None,brown Quiet,14,brown Dango,brown Dango,brown Dango,1 Index finger,navy Normal,Neutral,None,None,None,Pink,Pink,Pink
1051,0.4447694549,KMCXRP#1051,,,FFFFFF,None,Orange,blue Uniform 6,orange Gandamu,orange Gandamu,2,None,None,orange Wink,53,orange Braid,orange Braid,orange Braid,2 Index finger,None,Candy,Tear,None,None,Yellow,Yellow,Yellow
1052,0.8283545669,KMCXRP#1052,,,FFFFFF,None,Yellow2,red Uniform 3,blue Headphone2,blue Headphone2,4,purple Gandamu,None,gray Drooping,27,gray Long,gray Long,gray Long,4 Grip,None,Candy,None,None,None,Orange,Orange,Orange
1053,0.6862766849,KMCXRP#1053,,,FFFFFF,None,Purple,orange Uniform 4,blue green Gandamu,blue green Gandamu,3,None,yellow Round glasses,black Boy,1,black Twin tail,black Twin tail,black Twin tail,3 Piece,None,Tired,None,None,None,Green,Green,Green
1054,0.5413621887,KMCXRP#1054,,,FFFFFF,None,Yellow2,green Uniform 6,None,None,2,None,Green Gandamu,orange Eyelashes,53,orange Bob perm,orange Bob perm,orange Bob perm,2 Ring,None,Sleepy,None,None,None,Blue,Blue,Blue
1055,0.420092217,KMCXRP#1055,,,FFFFFF,orange Lightsaber,Green,pink Sukajan,None,None,1,blue Gandamu,None,marron Keen,40,marron Shaggy,marron Shaggy,marron Shaggy,1 Index finger,yellow Gas mask1,Smile,Tattoo,None,Sun blue green,Yellow,Yellow,Yellow
1056,0.7891161517,KMCXRP#1056,,,FFFFFF,None,Yellow,pink OL,None,None,1,red Steampunk,None,marron Serious,40,marron Bob perm,marron Bob perm,marron Bob perm,1 Index finger,None,Tired,None,None,None,Red,Red,Red
1057,0.9075872297,KMCXRP#1057,,,FFFFFF,None,Purple,green Hooded sweatshirt,None,None,5,yellow Gandamu,None,marron Eyelashes,40,marron Shaggy,marron Shaggy,marron Shaggy,5 Palm,None,Sleepy,None,None,None,Navy,Navy,Navy
1058,0.2532190245,KMCXRP#1058,,,FFFFFF,None,Light Blue,blue greenUniform 3,green Gandamu,green Gandamu,4,None,blue green AR Glasses,red Round,66,red Short,red Short,red Short,4 Index finger,blue green Steampunk,Smile,None,None,None,Red,Red,Red
1059,0.4745709516,KMCXRP#1059,,,FFFFFF,None,Blue Green,purple Uniform 5,None,None,3,None,None,gray Cat,27,gray Shaggy,gray Shaggy,gray Shaggy,3 Index finger,Green Steampunk,Candy,None,None,None,Light Blue,Light Blue,Light Blue
1060,0.7993487283,KMCXRP#1060,,,FFFFFF,None,Blue Green,red Uniform 3,navy jimu,navy jimu,1,navy Gandamu,None,orange Rounded,53,orange Dango,orange Dango,orange Dango,1 Index finger,purple Gas mask3,Happy,None,None,None,Pink,Pink,Pink
1061,0.3694218015,KMCXRP#1061,,,FFFFFF,pink Angel Wings,Yellow2,blue greenUniform 5,None,None,1,None,navy Zaku,gray Serious,27,gray Shaggy,gray Shaggy,gray Shaggy,1 Palm,navy Gandamu,Smile,None,None,None,Orange,Orange,Orange
1062,0.8552384027,KMCXRP#1062,,,FFFFFF,orange Octopus,Pink,orange T-shirt,None,None,4,None,None,orange Drooping,53,orange Bob,orange Bob,orange Bob,4 Palm,None,UWU,None,None,Sun green,Purple,Purple,Purple
1063,0.2726560907,KMCXRP#1063,,,FFFFFF,None,Light Blue,red Uniform 4,None,None,3,navy Steampunk,None,yellow Soft,79,yellow Twin tail,yellow Twin tail,yellow Twin tail,3 Piece,None,Neutral,None,None,None,Orange,Orange,Orange
1064,0.7143923421,KMCXRP#1064,,,FFFFFF,None,Pink,purple Uniform 6,blue Headphone1,blue Headphone1,3,None,None,gray Rounded,27,gray Long,gray Long,gray Long,3 Grip,None,Tired,None,None,None,Green,Green,Green
1065,0.4872300337,KMCXRP#1065,,,FFFFFF,None,Light Blue,red Uniform 2,None,None,5,None,None,yellow Drooping,79,yellow Long permanent,yellow Long permanent,yellow Long permanent,5 Piece,None,Candy,None,None,None,Orange,Orange,Orange
1066,0.337262509,KMCXRP#1066,,,FFFFFF,blue mechanical feather,Red,navy Uniform 3,pink Steampunk,pink Steampunk,5,purple Zaku,None,gray Quiet,27,gray Bob,gray Bob,gray Bob,5 Piece,blue green Gas mask2,Surprised,None,None,None,Blue Green,Blue Green,Blue Green
1067,0.9545049459,KMCXRP#1067,,,FFFFFF,None,Purple,navy Hooded sweatshirt,None,None,1,None,None,marron Soft,40,marron Long,marron Long,marron Long,1 Piece,blue Gas mask3,Tongue,None,None,None,Blue,Blue,Blue
1068,0.3886664593,KMCXRP#1068,,,FFFFFF,blue green Octopus,Blue Green,orange Uniform 4,pink jimu,pink jimu,3,None,red jimu,black Rounded,1,black Bob,black Bob,black Bob,3 Piece,pink Gas mask1,Happy,Tattoo,None,Sun orange,Blue,Blue,Blue
1069,0.4478102457,KMCXRP#1069,,,FFFFFF,None,Yellow,purple Uniform 6,light blue Zaku,light blue Zaku,4,None,None,black Quiet,1,black Long,black Long,black Long,4 Grip,navy Gas mask2,UWU,None,None,None,Navy,Navy,Navy
1070,0.9173461943,KMCXRP#1070,,,FFFFFF,None,Purple,purple Uniform 5,navy Headphone1,navy Headphone1,1,yellow Zaku,navy Steampunk,yellow Rounded,79,yellow Princess,yellow Princess,yellow Princess,1 Grip,None,Serious,None,None,None,Light Blue,Light Blue,Light Blue
1071,0.1652023519,KMCXRP#1071,,,FFFFFF,None,Yellow,light blue Sukajan,None,None,4,pink Jimu,yellow jimu,marron Shaped,40,marron Dango,marron Dango,marron Dango,4 Index finger,None,Happy,Tear,None,None,Red,Red,Red
1072,0.7360979462,KMCXRP#1072,,,FFFFFF,None,Yellow,pink Uniform 4,blue jimu,blue jimu,5,purple Gandamu,yellow jimu,gray Quiet,27,gray Short,gray Short,gray Short,5 Index finger,Green Gas mask2,Smile,None,None,None,Pink,Pink,Pink
1073,0.9372533327,KMCXRP#1073,,,FFFFFF,None,Blue Green,navy China,None,None,5,navy Steampunk,blue Eye pad,yellow Rounded,79,yellow Long,yellow Long,yellow Long,5 Palm,None,Candy,None,None,None,Navy,Navy,Navy
1074,0.1998224263,KMCXRP#1074,,,FFFFFF,yellow Flower,Pink,purple China,None,None,1,None,None,red Round,66,red Twin tail,red Twin tail,red Twin tail,1 Ring,red Karasu,Happy,None,None,None,Green,Green,Green
1075,0.9870507443,KMCXRP#1075,,,FFFFFF,None,Light Blue,purple Uniform 5,None,None,1,blue Jimu,None,red Eyelashes,66,red Long permanent,red Long permanent,red Long permanent,1 Grip,None,Surprised,None,None,None,Yellow,Yellow,Yellow
1076,0.4707562474,KMCXRP#1076,,,FFFFFF,None,Green,yellow Uniform 5,None,None,4,light blue Jimu,None,gray Serious,27,gray Dango,gray Dango,gray Dango,4 Grip,None,Surprised,None,None,None,Blue,Blue,Blue
1077,0.6212146468,KMCXRP#1077,,,FFFFFF,None,Yellow2,pink China,None,None,5,None,yellow Zaku,marron Timarron,40,marron Bob perm,marron Bob perm,marron Bob perm,5 Index finger,red Normal,Serious,None,None,None,Navy,Navy,Navy
1078,0.2872721554,KMCXRP#1078,,,FFFFFF,None,Blue Green,green Jersey,red jimu,red jimu,5,None,orange Scouter,marron Serious,40,marron Braid,marron Braid,marron Braid,5 Ring,None,Tongue,None,light blue Beam,None,Light Blue,Light Blue,Light Blue
1079,0.02642510144,KMCXRP#1079,,,FFFFFF,None,Yellow,red Uniform 6,None,None,5,blue Zaku,None,black Tiblack,1,black Dango,black Dango,black Dango,5 Index finger,None,UWU,None,None,None,Navy,Navy,Navy
1080,0.762833757,KMCXRP#1080,,,FFFFFF,None,Blue,pink Kimono,None,None,2,None,None,marron Keen,40,marron Bob perm,marron Bob perm,marron Bob perm,2 Ring,None,UWU,None,None,None,Yellow,Yellow,Yellow
1081,0.02012243478,KMCXRP#1081,,,FFFFFF,pink Controller,Purple,light blue Sukajan,None,None,4,None,None,red Keen,66,red Short,red Short,red Short,4 Piece,None,Tongue,None,None,None,Navy,Navy,Navy
1082,0.3984306015,KMCXRP#1082,,,FFFFFF,None,Yellow,navy Sukajan,None,None,3,green Steampunk,orange AR Glasses,red Rounded,66,red Long,red Long,red Long,3 Index finger,navy Gandamu,Neutral,None,None,None,Navy,Navy,Navy
1083,0.8217272275,KMCXRP#1083,,,FFFFFF,None,Yellow,light blue Uniform 9,None,None,1,light blue Jimu,None,red Eyelashes,66,red Princess,red Princess,red Princess,1 Palm,Green Gandamu,Happy,None,None,None,Blue Green,Blue Green,Blue Green
1084,0.6242108875,KMCXRP#1084,,,FFFFFF,light blue Flower,Blue Green,navy Uniform 8,None,None,2,None,None,yellow Drooping,79,yellow Shaggy,yellow Shaggy,yellow Shaggy,2 Grip,None,Tired,None,None,None,Pink,Pink,Pink
1085,0.7275954274,KMCXRP#1085,,,FFFFFF,yellow devil's feather,Blue,blue greenUniform 8,None,None,1,None,yellow Scouter,black Eyelashes,1,black Long,black Long,black Long,1 Index finger,None,Smile,Tattoo,None,None,Orange,Orange,Orange
1086,0.13878925,KMCXRP#1086,,,FFFFFF,None,Pink,purple Uniform 1,orange Steampunk,orange Steampunk,2,None,None,orange Keen,53,orange Bob perm,orange Bob perm,orange Bob perm,2 Piece,None,UWU,None,None,Sun navy,Purple,Purple,Purple
1087,0.6852627205,KMCXRP#1087,,,FFFFFF,pink devil's feather,Pink,purple Uniform 6,navy Zaku,navy Zaku,1,None,blue Eye pad,marron Shaped,40,marron Twin tail,marron Twin tail,marron Twin tail,1 Index finger,None,Tongue,None,None,None,Orange,Orange,Orange
1088,0.6981969065,KMCXRP#1088,,,FFFFFF,None,Green,orange Sukajan,light blue Karasu,light blue Karasu,3,purple Zaku,None,yellow Shaped,79,yellow Bob perm,yellow Bob perm,yellow Bob perm,3 Ring,red Gas mask3,UWU,None,None,None,Light Blue,Light Blue,Light Blue
1089,0.7572566232,KMCXRP#1089,,,FFFFFF,yellow Angel Wings,Yellow2,light blue Uniform 2,blue Karasu,blue Karasu,3,None,None,yellow Cat,79,yellow Short,yellow Short,yellow Short,3 Grip,yellow Steampunk,Serious,None,None,None,Navy,Navy,Navy
1090,0.9466291933,KMCXRP#1090,,,FFFFFF,None,Blue,navy Sukajan,None,None,4,None,Green Zaku,black Tiblack,1,black Bob,black Bob,black Bob,4 Ring,None,Smile,None,None,Sun lite blue,Orange,Orange,Orange
1091,0.06940338809,KMCXRP#1091,,,FFFFFF,yellow Gun,Purple,green T-shirt,None,None,5,None,navy Scouter,black Wink,1,black Shaggy,black Shaggy,black Shaggy,5 Ring,blue Steampunk,Tired,Tattoo,None,None,Purple,Purple,Purple
1092,0.2696391746,KMCXRP#1092,,,FFFFFF,None,Blue Green,orange China,green Gandamu,green Gandamu,3,blue Jimu,red jimu,marron Rounded,40,marron Shaggy,marron Shaggy,marron Shaggy,3 Ring,blue green Gas mask1,Candy,None,None,None,Orange,Orange,Orange
1093,0.1712938424,KMCXRP#1093,,,FFFFFF,None,Yellow2,navy Hooded sweatshirt,blue green Zaku,blue green Zaku,1,None,None,yellow Keen,79,yellow Braid,yellow Braid,yellow Braid,1 Piece,purple Gandamu,Neutral,None,None,None,Light Blue,Light Blue,Light Blue
1094,0.3944477551,KMCXRP#1094,,,FFFFFF,None,Yellow,red Overall,red Steampunk,red Steampunk,1,purple Gandamu,None,red Serious,66,red Long,red Long,red Long,1 Ring,None,Tongue,None,None,None,Red,Red,Red
1095,0.5561864371,KMCXRP#1095,,,FFFFFF,None,Yellow,blue greenKimono,None,None,1,None,blue Round glasses,orange Shaped,53,orange Braid,orange Braid,orange Braid,1 Grip,None,Candy,None,None,None,Pink,Pink,Pink
1096,0.7344448549,KMCXRP#1096,,,FFFFFF,None,Pink,purple Shirt,blue Headphone1,blue Headphone1,2,None,None,red Shaped,66,red Dango,red Dango,red Dango,2 Grip,None,Sleepy,Tattoo,None,Sun blue green,Pink,Pink,Pink
1097,0.04353205732,KMCXRP#1097,,,FFFFFF,blue Octopus,Orange,pink Uniform 2,None,None,4,None,None,red Shaped,66,red Long permanent,red Long permanent,red Long permanent,4 Palm,light blue Karasu,Candy,None,None,None,Light Blue,Light Blue,Light Blue
1098,0.9642173457,KMCXRP#1098,,,FFFFFF,None,Green,green Uniform 9,None,None,2,None,None,orange Rounded,53,orange Braid,orange Braid,orange Braid,2 Grip,purple Karasu,Neutral,None,None,Sun green,Green,Green,Green
1099,0.6095413005,KMCXRP#1099,,,FFFFFF,None,Red,blue Overall,None,None,1,None,None,marron Quiet,40,marron Bob perm,marron Bob perm,marron Bob perm,1 Grip,purple Normal,Tired,None,blue green Beam,None,Blue Green,Blue Green,Blue Green
1100,0.4716611607,KMCXRP#1100,,,FFFFFF,None,Yellow,light blue Uniform 5,None,None,4,None,None,gray Shaped,27,gray Dango,gray Dango,gray Dango,4 Piece,blue green Gas mask2,Serious,None,None,None,Navy,Navy,Navy
1101,0.2404463629,KMCXRP#1101,,,FFFFFF,None,Yellow,light blue Uniform 8,blue green Headphone1,blue green Headphone1,4,None,Green Karasu,gray Rounded,27,gray Braid,gray Braid,gray Braid,4 Index finger,red Gas mask3,UWU,Tattoo,blue Hannya mask,None,Green,Green,Green
1102,0.6346416048,KMCXRP#1102,,,FFFFFF,None,Blue,navy Hooded sweatshirt,red Headphone2,red Headphone2,3,None,None,marron Boy,40,marron Braid,marron Braid,marron Braid,3 Piece,red Gas mask3,Surprised,None,None,None,Green,Green,Green
1103,0.300623942,KMCXRP#1103,,,FFFFFF,None,Pink,light blue Uniform 4,None,None,4,red Gandamu,None,yellow Serious,79,yellow Twin tail,yellow Twin tail,yellow Twin tail,4 Palm,None,Neutral,Tear,None,None,Orange,Orange,Orange
1104,0.04661096854,KMCXRP#1104,,,FFFFFF,None,Blue Green,green Uniform 4,blue green Headphone2,blue green Headphone2,5,blue Jimu,red Gandamu,red Wink,66,red Princess,red Princess,red Princess,5 Palm,None,Candy,None,light blue Signal,None,Green,Green,Green
1105,0.4654589101,KMCXRP#1105,,,FFFFFF,None,Orange,yellow Shirt,yellow jimu,yellow jimu,5,red Zaku,blue green Zaku,brown Eyelashes,14,brown Shaggy,brown Shaggy,brown Shaggy,5 Palm,None,Tired,None,None,Sun pink,Blue,Blue,Blue
1106,0.1195510104,KMCXRP#1106,,,FFFFFF,None,Red,yellow Uniform 4,navy Gandamu,navy Gandamu,3,blue green Gandamu,purple Zaku,gray Drooping,27,gray Long permanent,gray Long permanent,gray Long permanent,3 Index finger,navy Gas mask1,Sleepy,None,None,None,Purple,Purple,Purple
1107,0.3192770891,KMCXRP#1107,,,FFFFFF,None,Orange,blue greenSukajan,None,None,3,red Jimu,None,gray Round,27,gray Bob,gray Bob,gray Bob,3 Piece,blue Normal,Happy,None,None,None,Navy,Navy,Navy
1108,0.940183232,KMCXRP#1108,,,FFFFFF,blue Angel Wings,Blue Green,pink Uniform 1,purple Gandamu,purple Gandamu,5,purple Steampunk,None,gray Quiet,27,gray Braid,gray Braid,gray Braid,5 Palm,orange Gandamu,Surprised,None,None,None,Purple,Purple,Purple
1109,0.5050263089,KMCXRP#1109,,,FFFFFF,None,Blue,yellow Hooded sweatshirt,navy Steampunk,navy Steampunk,4,navy Zaku,Green jimu,black Quiet,1,black Short,black Short,black Short,4 Index finger,None,UWU,None,None,None,Light Blue,Light Blue,Light Blue
1110,0.8788058904,KMCXRP#1110,,,FFFFFF,None,Purple,blue greenUniform 10,None,None,4,green Jimu,red Round glasses,orange Keen,53,orange Long,orange Long,orange Long,4 Index finger,None,Surprised,None,None,None,Blue Green,Blue Green,Blue Green
1111,0.7184246111,KMCXRP#1111,,,FFFFFF,None,Pink,orange Uniform 5,None,None,3,yellow Zaku,None,brown Rounded,14,brown Braid,brown Braid,brown Braid,3 Index finger,None,Tongue,Tattoo,None,Sun red,Pink,Pink,Pink
1112,0.547228101,KMCXRP#1112,,,FFFFFF,blue devil's feather,Yellow,purple Uniform 7,None,None,4,pink Jimu,None,black Round,1,black Dango,black Dango,black Dango,4 Grip,light blue Gas mask2,Candy,None,None,Sun yellow,Purple,Purple,Purple
1113,0.6394392652,KMCXRP#1113,,,FFFFFF,None,Orange,red Hooded sweatshirt,green Steampunk,green Steampunk,4,None,yellow Gandamu,orange Rounded,53,orange Bob perm,orange Bob perm,orange Bob perm,4 Index finger,purple jimu,Neutral,None,None,None,Green,Green,Green
1114,0.08655229536,KMCXRP#1114,,,FFFFFF,None,Pink,blue Shirt,green Karasu,green Karasu,3,None,None,brown Round,14,brown Bob,brown Bob,brown Bob,3 Ring,light blue Zaku,UWU,None,None,None,Orange,Orange,Orange
1115,0.003246788735,KMCXRP#1115,,,FFFFFF,None,Light Blue,red Uniform 4,None,None,1,None,None,black Rounded,1,black Dango,black Dango,black Dango,1 Palm,None,Neutral,None,None,None,Light Blue,Light Blue,Light Blue
1116,0.01610923435,KMCXRP#1116,,,FFFFFF,None,Yellow2,orange Sukajan,blue green Karasu,blue green Karasu,1,None,None,orange Wink,53,orange Braid,orange Braid,orange Braid,1 Grip,blue green jimu,Neutral,None,None,None,Light Blue,Light Blue,Light Blue
1117,0.7369192826,KMCXRP#1117,,,FFFFFF,None,Red,yellow Uniform 9,None,None,4,None,blue green Steampunk,brown Quiet,14,brown Dango,brown Dango,brown Dango,4 Piece,None,Candy,None,None,None,Pink,Pink,Pink
1118,0.58640196,KMCXRP#1118,,,FFFFFF,None,Green,blue T-shirt,light blue Steampunk,light blue Steampunk,2,None,None,yellow Tiyellow,79,yellow Princess,yellow Princess,yellow Princess,2 Palm,None,Serious,None,purple Beam,None,Navy,Navy,Navy
1119,0.3732724205,KMCXRP#1119,,,FFFFFF,None,Yellow2,green Uniform 10,green Headphone2,green Headphone2,1,None,None,red Tired,66,red Princess,red Princess,red Princess,1 Palm,None,Tired,None,None,None,Blue,Blue,Blue
1120,0.6118163547,KMCXRP#1120,,,FFFFFF,navy Octopus,Green,yellow Uniform 10,None,None,3,None,None,gray Round,27,gray Long,gray Long,gray Long,3 Grip,None,Happy,None,green Nou mask,None,Blue,Blue,Blue
1121,0.6365116785,KMCXRP#1121,,,FFFFFF,None,Green,yellow Hooded sweatshirt,None,None,5,None,None,yellow Tiyellow,79,yellow Princess,yellow Princess,yellow Princess,5 Piece,yellow Steampunk,Tongue,None,None,None,Blue,Blue,Blue
