id,rand,name,description,external_url,background_color,back,background,clothes,ears,ears back,face,forehead,glasses,eyes,hair_color,hair,hair back,hair middle,hands,mask,mouth,special1,special2,special3,water,water back,water top
5364,0.076022181,KMCXRP#5364,,,FFFFFF,None,Green,pink Uniform 8,None,None,2,light blue Steampunk,Green jimu,orange Cat,53,orange Dango,orange Dango,orange Dango,2 Grip,purple Gas mask1,Sleepy,None,None,None,Yellow,Yellow,Yellow
5365,0.222403481,KMCXRP#5365,,,FFFFFF,blue green Controller,Pink,blue greenUniform 3,None,None,1,None,None,brown Cat,14,brown Bob,brown Bob,brown Bob,1 Ring,None,Happy,None,None,None,Yellow,Yellow,Yellow
5366,0.17498293,KMCXRP#5366,,,FFFFFF,pink Controller,Blue,red Shirt,purple Headphone2,purple Headphone2,5,None,purple Zaku,gray Cat,27,gray Princess,gray Princess,gray Princess,5 Ring,None,Candy,None,None,None,Light Blue,Light Blue,Light Blue
5367,0.489219651,KMCXRP#5367,,,FFFFFF,None,Light Blue,green Shirt,None,None,3,None,None,marron Wink,40,marron Princess,marron Princess,marron Princess,3 Palm,None,Serious,None,None,None,Yellow,Yellow,Yellow
5368,0.890413992,KMCXRP#5368,,,FFFFFF,None,Orange,blue Overall,blue Karasu,blue Karasu,4,None,blue Gandamu,marron Round,40,marron Long permanent,marron Long permanent,marron Long permanent,4 Grip,light blue Gas mask1,Neutral,None,orange Hannya mask,None,Green,Green,Green
5369,0.671928153,KMCXRP#5369,,,FFFFFF,blue Planet,Orange,blue Hooded sweatshirt,None,None,3,None,None,orange Tiorange,53,orange Princess,orange Princess,orange Princess,3 Ring,None,Serious,None,orange Beam,None,Yellow,Yellow,Yellow
5370,0.432900678,KMCXRP#5370,,,FFFFFF,pink Gun,Blue,green Uniform 6,yellow Karasu,yellow Karasu,1,yellow Jimu,None,marron Cat,40,marron Long,marron Long,marron Long,1 Palm,navy Gas mask2,Sleepy,None,None,None,Red,Red,Red
5371,0.770763352,KMCXRP#5371,,,FFFFFF,None,Blue Green,red Uniform 3,None,None,3,None,yellow Karasu,brown Keen,14,brown Princess,brown Princess,brown Princess,3 Index finger,None,Neutral,None,None,Sun blue,Red,Red,Red
5372,0.755407825,KMCXRP#5372,,,FFFFFF,None,Yellow2,blue Uniform 3,None,None,1,None,None,marron Rounded,40,marron Long permanent,marron Long permanent,marron Long permanent,1 Ring,None,Sleepy,None,None,Sun navy,Pink,Pink,Pink
5373,0.601751776,KMCXRP#5373,,,FFFFFF,blue Octopus,Orange,green OL,light blue jimu,light blue jimu,1,None,None,brown Wink,14,brown Long,brown Long,brown Long,1 Piece,yellow Gandamu,Tired,None,None,None,Blue,Blue,Blue
5374,0.645591441,KMCXRP#5374,,,FFFFFF,None,Blue Green,blue Uniform 10,blue green Headphone1,blue green Headphone1,1,None,pink Scouter,yellow Quiet,79,yellow Princess,yellow Princess,yellow Princess,1 Grip,None,Tired,None,navy Signal,None,Navy,Navy,Navy
5375,0.953807341,KMCXRP#5375,,,FFFFFF,None,Green,orange Uniform 7,None,None,4,None,orange Karasu,orange Shaped,53,orange Shaggy,orange Shaggy,orange Shaggy,4 Ring,None,Neutral,None,None,None,Light Blue,Light Blue,Light Blue
5376,0.764955135,KMCXRP#5376,,,FFFFFF,None,Yellow2,navy Tank top,blue green Gandamu,blue green Gandamu,1,None,None,brown Boy,14,brown Shaggy,brown Shaggy,brown Shaggy,1 Grip,None,Surprised,None,None,None,Green,Green,Green
5377,0.930733399,KMCXRP#5377,,,FFFFFF,None,Yellow2,red Uniform 9,navy Steampunk,navy Steampunk,5,green Jimu,Green Eye pad,orange Soft,53,orange Long,orange Long,orange Long,5 Ring,orange Karasu,Surprised,None,None,None,Red,Red,Red
5378,0.059478693,KMCXRP#5378,,,FFFFFF,None,Light Blue,orange Uniform 2,None,None,4,None,blue green Round glasses,gray Shaped,27,gray Dango,gray Dango,gray Dango,4 Ring,None,Candy,None,None,None,Navy,Navy,Navy
5379,0.610533115,KMCXRP#5379,,,FFFFFF,None,Yellow2,purple Uniform 2,None,None,3,None,None,red Wink,66,red Princess,red Princess,red Princess,3 Ring,None,Serious,None,None,None,Pink,Pink,Pink
5380,0.889720751,KMCXRP#5380,,,FFFFFF,None,Yellow2,green T-shirt,red Gandamu,red Gandamu,2,navy Zaku,None,brown Soft,14,brown Dango,brown Dango,brown Dango,2 Index finger,None,Neutral,None,None,None,Blue Green,Blue Green,Blue Green
5381,0.946607374,KMCXRP#5381,,,FFFFFF,None,Red,purple T-shirt,None,None,4,red Gandamu,None,red Serious,66,red Princess,red Princess,red Princess,4 Index finger,navy Gas mask1,Neutral,None,None,None,Green,Green,Green
5382,0.385718972,KMCXRP#5382,,,FFFFFF,None,Light Blue,pink Uniform 4,None,None,2,None,pink AR Glasses,yellow Shaped,79,yellow Bob,yellow Bob,yellow Bob,2 Grip,None,UWU,Tattoo,None,None,Red,Red,Red
5383,0.098363943,KMCXRP#5383,,,FFFFFF,None,Blue,orange Hooded sweatshirt,purple Headphone2,purple Headphone2,5,None,None,yellow Shaped,79,yellow Long,yellow Long,yellow Long,5 Index finger,None,Serious,None,None,None,Blue,Blue,Blue
5384,0.275820378,KMCXRP#5384,,,FFFFFF,yellow Gun,Blue Green,light blue Uniform 4,purple jimu,purple jimu,3,None,navy AR Glasses,yellow Quiet,79,yellow Shaggy,yellow Shaggy,yellow Shaggy,3 Index finger,None,Serious,None,None,None,Purple,Purple,Purple
5385,0.629069373,KMCXRP#5385,,,FFFFFF,None,Green,red Tank top,None,None,5,None,blue Karasu,yellow Keen,79,yellow Braid,yellow Braid,yellow Braid,5 Ring,None,UWU,None,None,None,Blue,Blue,Blue
5386,0.512033574,KMCXRP#5386,,,FFFFFF,None,Light Blue,yellow China,None,None,5,None,red Karasu,red Boy,66,red Dango,red Dango,red Dango,5 Ring,None,Tongue,None,None,None,Navy,Navy,Navy
5387,0.778677631,KMCXRP#5387,,,FFFFFF,yellow devil's feather,Yellow,navy Uniform 5,None,None,4,None,purple Eye pad,brown Wink,14,brown Twin tail,brown Twin tail,brown Twin tail,4 Ring,None,Happy,None,None,None,Yellow,Yellow,Yellow
5388,0.80139464,KMCXRP#5388,,,FFFFFF,None,Blue Green,blue greenSukajan,navy Headphone1,navy Headphone1,3,None,None,orange Quiet,53,orange Bob perm,orange Bob perm,orange Bob perm,3 Palm,red Gandamu,Candy,None,None,None,Purple,Purple,Purple
5389,0.106713547,KMCXRP#5389,,,FFFFFF,None,Orange,purple Overall,blue green Steampunk,blue green Steampunk,1,orange Steampunk,None,gray Tigray,27,gray Short,gray Short,gray Short,1 Ring,None,Candy,None,None,None,Blue,Blue,Blue
5390,0.927591862,KMCXRP#5390,,,FFFFFF,None,Yellow2,orange T-shirt,None,None,4,None,None,brown Wink,14,brown Twin tail,brown Twin tail,brown Twin tail,4 Grip,navy Gas mask2,Surprised,None,blue Kitsune masuk,None,Purple,Purple,Purple
5391,0.518555295,KMCXRP#5391,,,FFFFFF,None,Orange,navy Hooded sweatshirt,None,None,4,red Jimu,None,black Shaped,1,black Princess,black Princess,black Princess,4 Ring,light blue Gas mask3,Neutral,None,None,None,Light Blue,Light Blue,Light Blue
5392,0.924741051,KMCXRP#5392,,,FFFFFF,orange Angel Wings,Red,orange Uniform 7,purple Gandamu,purple Gandamu,2,None,orange jimu,black Wink,1,black Shaggy,black Shaggy,black Shaggy,2 Grip,None,Surprised,None,None,None,Blue,Blue,Blue
5393,0.116747581,KMCXRP#5393,,,FFFFFF,None,Red,red Shirt,yellow Headphone1,yellow Headphone1,1,None,orange Zaku,red Boy,66,red Long,red Long,red Long,1 Index finger,None,UWU,None,None,None,Pink,Pink,Pink
5394,0.551406783,KMCXRP#5394,,,FFFFFF,None,Orange,orange Uniform 2,None,None,1,None,None,black Cat,1,black Princess,black Princess,black Princess,1 Palm,Green Karasu,Neutral,None,None,None,Navy,Navy,Navy
5395,0.552012881,KMCXRP#5395,,,FFFFFF,None,Light Blue,light blue Uniform 8,None,None,1,None,None,gray Serious,27,gray Dango,gray Dango,gray Dango,1 Palm,None,Neutral,None,None,None,Pink,Pink,Pink
5396,0.554015598,KMCXRP#5396,,,FFFFFF,None,Yellow,orange Overall,green jimu,green jimu,1,orange Steampunk,purple Zaku,black Serious,1,black Long,black Long,black Long,1 Grip,None,Surprised,None,navy Hannya mask,None,Blue,Blue,Blue
5397,0.946764592,KMCXRP#5397,,,FFFFFF,None,Blue Green,pink Tank top,yellow Headphone2,yellow Headphone2,1,purple Jimu,pink Eye pad,gray Shaped,27,gray Bob,gray Bob,gray Bob,1 Grip,Green Steampunk,Candy,Tear,None,None,Purple,Purple,Purple
5398,0.241616366,KMCXRP#5398,,,FFFFFF,None,Green,green OL,purple Zaku,purple Zaku,1,None,None,orange Cat,53,orange Short,orange Short,orange Short,1 Piece,blue green Gas mask1,Happy,None,None,Sun purple,Yellow,Yellow,Yellow
5399,0.903138746,KMCXRP#5399,,,FFFFFF,None,Yellow,green Kimono,purple Zaku,purple Zaku,5,None,None,gray Tigray,27,gray Bob,gray Bob,gray Bob,5 Ring,navy Gas mask3,Tired,None,blue green Signal,None,Purple,Purple,Purple
5400,0.396053367,KMCXRP#5400,,,FFFFFF,green Lightsaber,Pink,blue China,None,None,4,None,red Cyber,yellow Quiet,79,yellow Twin tail,yellow Twin tail,yellow Twin tail,4 Piece,None,Candy,None,None,Sun navy,Navy,Navy,Navy
5401,0.22945157,KMCXRP#5401,,,FFFFFF,None,Pink,pink Kimono,None,None,2,None,pink Gandamu,brown Rounded,14,brown Long permanent,brown Long permanent,brown Long permanent,2 Grip,None,Happy,None,None,None,Green,Green,Green
5402,0.381190137,KMCXRP#5402,,,FFFFFF,None,Orange,yellow Shirt,None,None,2,None,pink Karasu,marron Soft,40,marron Bob perm,marron Bob perm,marron Bob perm,2 Grip,orange Normal,Happy,None,None,None,Orange,Orange,Orange
5403,0.480786562,KMCXRP#5403,,,FFFFFF,pink Octopus,Pink,red Hooded sweatshirt,yellow Headphone1,yellow Headphone1,5,light blue Steampunk,light blue jimu,marron Cat,40,marron Shaggy,marron Shaggy,marron Shaggy,5 Grip,None,Neutral,None,None,None,Blue,Blue,Blue
5404,0.000647699,KMCXRP#5404,,,FFFFFF,None,Yellow2,pink Jersey,None,None,5,light blue Zaku,light blue Eye pad,brown Eyelashes,14,brown Long,brown Long,brown Long,5 Grip,None,UWU,None,None,None,Pink,Pink,Pink
5405,0.133966337,KMCXRP#5405,,,FFFFFF,None,Yellow2,blue Uniform 3,orange Headphone1,orange Headphone1,1,yellow Zaku,None,brown Soft,14,brown Bob,brown Bob,brown Bob,1 Index finger,blue green Zaku,Sleepy,None,None,None,Blue,Blue,Blue
5406,0.58501233,KMCXRP#5406,,,FFFFFF,None,Pink,pink Uniform 5,None,None,2,navy Steampunk,yellow Round glasses,black Cat,1,black Short,black Short,black Short,2 Index finger,None,Surprised,None,None,None,Navy,Navy,Navy
5407,0.642950021,KMCXRP#5407,,,FFFFFF,None,Red,light blue Uniform 9,None,None,2,purple Gandamu,light blue Karasu,brown Wink,14,brown Twin tail,brown Twin tail,brown Twin tail,2 Ring,pink Normal,Tired,None,navy Hannya mask,None,Green,Green,Green
5408,0.506665894,KMCXRP#5408,,,FFFFFF,None,Orange,yellow Uniform 6,None,None,2,None,None,marron Timarron,40,marron Princess,marron Princess,marron Princess,2 Palm,None,Candy,None,green Nou mask,None,Navy,Navy,Navy
5409,0.951816188,KMCXRP#5409,,,FFFFFF,None,Orange,green Jersey,red Headphone2,red Headphone2,1,None,None,black Serious,1,black Shaggy,black Shaggy,black Shaggy,1 Palm,None,Happy,None,Signal,None,Purple,Purple,Purple
5410,0.753958488,KMCXRP#5410,,,FFFFFF,None,Blue Green,yellow Uniform 5,None,None,5,None,None,yellow Drooping,79,yellow Bob,yellow Bob,yellow Bob,5 Ring,None,Smile,None,None,Sun yellow,Pink,Pink,Pink
5411,0.498672123,KMCXRP#5411,,,FFFFFF,None,Yellow2,pink Shirt,orange jimu,orange jimu,5,None,None,marron Cat,40,marron Princess,marron Princess,marron Princess,5 Palm,Green jimu,Smile,None,None,None,Yellow,Yellow,Yellow
5412,0.917668761,KMCXRP#5412,,,FFFFFF,None,Blue,pink Uniform 7,red Headphone2,red Headphone2,2,None,Green jimu,brown Eyelashes,14,brown Long,brown Long,brown Long,2 Grip,None,Smile,None,None,Sun green,Purple,Purple,Purple
5413,0.810423119,KMCXRP#5413,,,FFFFFF,None,Green,pink Uniform 4,None,None,1,orange Steampunk,red jimu,red Quiet,66,red Braid,red Braid,red Braid,1 Palm,purple Gas mask2,Happy,None,None,None,Blue Green,Blue Green,Blue Green
5414,0.413496315,KMCXRP#5414,,,FFFFFF,None,Purple,pink OL,None,None,2,None,None,red Wink,66,red Long,red Long,red Long,2 Ring,blue Steampunk,Smile,None,None,None,Pink,Pink,Pink
5415,0.466318248,KMCXRP#5415,,,FFFFFF,None,Light Blue,purple Uniform 4,red Karasu,red Karasu,2,red Jimu,None,black Round,1,black Bob perm,black Bob perm,black Bob perm,2 Grip,None,Tongue,None,None,None,Navy,Navy,Navy
5416,0.587240254,KMCXRP#5416,,,FFFFFF,None,Purple,green Uniform 9,None,None,5,green Zaku,purple AR Glasses,red Cat,66,red Dango,red Dango,red Dango,5 Palm,None,Neutral,Tear,purple Kitsune masuk,None,Yellow,Yellow,Yellow
5417,0.264161664,KMCXRP#5417,,,FFFFFF,None,Blue,blue greenUniform 7,purple Gandamu,purple Gandamu,1,light blue Zaku,orange Cyber,gray Rounded,27,gray Bob,gray Bob,gray Bob,1 Grip,None,Sleepy,None,None,None,Yellow,Yellow,Yellow
5418,0.517504709,KMCXRP#5418,,,FFFFFF,purple Lightsaber,Pink,yellow T-shirt,orange Zaku,orange Zaku,3,None,yellow AR Glasses,yellow Wink,79,yellow Braid,yellow Braid,yellow Braid,3 Grip,purple Gas mask2,Serious,None,None,None,Blue,Blue,Blue
5419,0.639269031,KMCXRP#5419,,,FFFFFF,green Fish,Orange,light blue Kimono,None,None,3,blue Jimu,None,orange Keen,53,orange Long,orange Long,orange Long,3 Index finger,None,Tongue,None,None,None,Orange,Orange,Orange
5420,0.478022659,KMCXRP#5420,,,FFFFFF,None,Purple,red OL,None,None,5,None,yellow Gandamu,marron Boy,40,marron Bob perm,marron Bob perm,marron Bob perm,5 Index finger,yellow Gandamu,Smile,None,None,None,Blue Green,Blue Green,Blue Green
5421,0.810507926,KMCXRP#5421,,,FFFFFF,None,Orange,red Overall,None,None,4,None,None,gray Keen,27,gray Short,gray Short,gray Short,4 Piece,Green Gas mask3,UWU,None,None,None,Red,Red,Red
5422,0.672420279,KMCXRP#5422,,,FFFFFF,None,Orange,purple Shirt,purple Headphone2,purple Headphone2,4,green Zaku,blue jimu,red Wink,66,red Bob perm,red Bob perm,red Bob perm,4 Grip,None,Serious,None,None,None,Red,Red,Red
5423,0.323565557,KMCXRP#5423,,,FFFFFF,None,Blue Green,blue greenUniform 1,None,None,4,yellow Steampunk,purple Round glasses,brown Serious,14,brown Braid,brown Braid,brown Braid,4 Palm,red Gas mask3,UWU,None,None,None,Pink,Pink,Pink
5424,0.673491559,KMCXRP#5424,,,FFFFFF,None,Yellow,blue greenOverall,None,None,2,light blue Jimu,yellow AR Glasses,brown Keen,14,brown Shaggy,brown Shaggy,brown Shaggy,2 Palm,blue green Gas mask2,Tongue,Tattoo,None,None,Red,Red,Red
5425,0.958038637,KMCXRP#5425,,,FFFFFF,None,Green,red Uniform 3,red jimu,red jimu,2,None,orange Zaku,orange Soft,53,orange Long permanent,orange Long permanent,orange Long permanent,2 Index finger,None,UWU,None,None,None,Purple,Purple,Purple
5426,0.042483561,KMCXRP#5426,,,FFFFFF,orange Lightsaber,Yellow,navy Uniform 4,blue Headphone2,blue Headphone2,4,blue Steampunk,None,marron Drooping,40,marron Dango,marron Dango,marron Dango,4 Grip,light blue Gas mask1,Tongue,None,None,None,Orange,Orange,Orange
5427,0.706765664,KMCXRP#5427,,,FFFFFF,None,Blue Green,blue greenUniform 4,None,None,1,None,red Eye pad,brown Cat,14,brown Twin tail,brown Twin tail,brown Twin tail,1 Index finger,None,Happy,Tattoo,None,None,Green,Green,Green
5428,0.567794351,KMCXRP#5428,,,FFFFFF,None,Yellow,pink Uniform 2,red jimu,red jimu,1,navy Jimu,None,brown Rounded,14,brown Bob,brown Bob,brown Bob,1 Piece,None,Serious,None,None,Sun navy,Green,Green,Green
5429,0.333371636,KMCXRP#5429,,,FFFFFF,None,Blue,yellow Uniform 3,None,None,4,red Jimu,blue Round glasses,yellow Soft,79,yellow Braid,yellow Braid,yellow Braid,4 Ring,None,Neutral,None,orange Kitsune masuk,None,Purple,Purple,Purple
5430,0.033771994,KMCXRP#5430,,,FFFFFF,None,Yellow,blue Uniform 8,purple Karasu,purple Karasu,2,None,None,brown Boy,14,brown Shaggy,brown Shaggy,brown Shaggy,2 Index finger,pink Zaku,Neutral,None,None,None,Red,Red,Red
5431,0.993247344,KMCXRP#5431,,,FFFFFF,None,Red,navy T-shirt,navy Gandamu,navy Gandamu,3,None,None,brown Keen,14,brown Long,brown Long,brown Long,3 Piece,red Gandamu,Serious,None,None,Sun purple,Red,Red,Red
5432,0.136514599,KMCXRP#5432,,,FFFFFF,green Angel Wings,Green,purple Kimono,pink Headphone2,pink Headphone2,4,yellow Zaku,None,orange Keen,53,orange Long permanent,orange Long permanent,orange Long permanent,4 Ring,None,Smile,Tear,None,None,Navy,Navy,Navy
5433,0.455740541,KMCXRP#5433,,,FFFFFF,None,Red,blue greenUniform 3,None,None,5,red Jimu,blue green Gandamu,brown Keen,14,brown Short,brown Short,brown Short,5 Index finger,None,Surprised,None,None,None,Navy,Navy,Navy
5434,0.222870352,KMCXRP#5434,,,FFFFFF,None,Purple,navy Uniform 8,None,None,1,purple Steampunk,yellow Eye pad,gray Soft,27,gray Bob,gray Bob,gray Bob,1 Grip,navy Normal,Sleepy,None,None,None,Light Blue,Light Blue,Light Blue
5435,0.498420954,KMCXRP#5435,,,FFFFFF,navy Fish,Red,red Shirt,None,None,2,green Jimu,purple Steampunk,brown Quiet,14,brown Bob,brown Bob,brown Bob,2 Piece,pink jimu,UWU,None,None,None,Pink,Pink,Pink
5436,0.700013965,KMCXRP#5436,,,FFFFFF,None,Orange,purple Uniform 10,None,None,4,None,None,gray Cat,27,gray Bob perm,gray Bob perm,gray Bob perm,4 Palm,blue green Gas mask3,Candy,None,yellow Beam,None,Navy,Navy,Navy
5437,0.230747421,KMCXRP#5437,,,FFFFFF,blue Fish,Yellow,blue Overall,None,None,2,None,None,gray Boy,27,gray Princess,gray Princess,gray Princess,2 Grip,None,Surprised,Tattoo,None,None,Green,Green,Green
5438,0.895443603,KMCXRP#5438,,,FFFFFF,None,Yellow2,green Shirt,yellow Headphone1,yellow Headphone1,1,None,yellow jimu,brown Quiet,14,brown Long permanent,brown Long permanent,brown Long permanent,1 Grip,navy Gas mask2,Neutral,None,None,None,Orange,Orange,Orange
5439,0.132789465,KMCXRP#5439,,,FFFFFF,None,Purple,navy Uniform 7,None,None,4,None,blue green Zaku,red Shaped,66,red Long permanent,red Long permanent,red Long permanent,4 Index finger,purple Gas mask2,Tongue,Tear,None,None,Red,Red,Red
5440,0.631042335,KMCXRP#5440,,,FFFFFF,None,Light Blue,light blue Uniform 9,None,None,3,None,None,black Keen,1,black Princess,black Princess,black Princess,3 Grip,purple Steampunk,Surprised,None,None,None,Yellow,Yellow,Yellow
5441,0.918939539,KMCXRP#5441,,,FFFFFF,None,Red,green Sukajan,None,None,5,None,None,marron Cat,40,marron Short,marron Short,marron Short,5 Ring,None,Tired,None,None,None,Light Blue,Light Blue,Light Blue
5442,0.990640915,KMCXRP#5442,,,FFFFFF,navy Octopus,Pink,purple Uniform 2,None,None,2,orange Gandamu,None,orange Quiet,53,orange Long,orange Long,orange Long,2 Palm,None,Tired,None,None,None,Orange,Orange,Orange
5443,0.426521346,KMCXRP#5443,,,FFFFFF,None,Green,light blue Uniform 9,None,None,1,blue Steampunk,navy Gandamu,gray Tigray,27,gray Bob perm,gray Bob perm,gray Bob perm,1 Grip,None,Neutral,None,blue Nou mask,None,Purple,Purple,Purple
5444,0.529596068,KMCXRP#5444,,,FFFFFF,None,Yellow,red Kimono,None,None,2,None,None,brown Boy,14,brown Princess,brown Princess,brown Princess,2 Piece,None,Candy,None,None,None,Navy,Navy,Navy
5445,0.320207246,KMCXRP#5445,,,FFFFFF,None,Purple,yellow Kimono,blue Headphone1,blue Headphone1,5,red Steampunk,None,yellow Quiet,79,yellow Long,yellow Long,yellow Long,5 Index finger,orange Zaku,Serious,None,None,None,Blue Green,Blue Green,Blue Green
5446,0.209174385,KMCXRP#5446,,,FFFFFF,None,Purple,light blue Jersey,purple Headphone1,purple Headphone1,3,None,None,marron Keen,40,marron Short,marron Short,marron Short,3 Ring,None,Neutral,None,None,None,Purple,Purple,Purple
5447,0.746178815,KMCXRP#5447,,,FFFFFF,green Controller,Yellow2,green Uniform 7,None,None,1,None,Green Zaku,black Boy,1,black Princess,black Princess,black Princess,1 Ring,None,Tongue,None,None,None,Blue Green,Blue Green,Blue Green
5448,0.490542671,KMCXRP#5448,,,FFFFFF,None,Blue,navy Uniform 8,orange Headphone1,orange Headphone1,3,orange Zaku,None,orange Eyelashes,53,orange Bob,orange Bob,orange Bob,3 Ring,Green jimu,Surprised,None,None,None,Red,Red,Red
5449,0.181602187,KMCXRP#5449,,,FFFFFF,yellow Controller,Blue Green,navy OL,red Karasu,red Karasu,5,None,light blue Round glasses,brown Tibrown,14,brown Twin tail,brown Twin tail,brown Twin tail,5 Ring,blue green Steampunk,Tongue,None,None,None,Yellow,Yellow,Yellow
5450,0.536078853,KMCXRP#5450,,,FFFFFF,navy Planet,Red,red Kimono,None,None,5,yellow Zaku,None,yellow Shaped,79,yellow Princess,yellow Princess,yellow Princess,5 Piece,None,Sleepy,None,None,None,Yellow,Yellow,Yellow
5451,0.637468878,KMCXRP#5451,,,FFFFFF,purple Flower,Yellow,purple Uniform 5,yellow Headphone2,yellow Headphone2,3,red Jimu,purple Gandamu,gray Drooping,27,gray Dango,gray Dango,gray Dango,3 Palm,blue Karasu,Serious,None,None,Sun navy,Navy,Navy,Navy
5452,0.223320517,KMCXRP#5452,,,FFFFFF,None,Pink,blue Uniform 8,None,None,2,light blue Steampunk,None,orange Serious,53,orange Short,orange Short,orange Short,2 Index finger,None,Happy,None,None,Sun pink,Purple,Purple,Purple
5453,0.384025899,KMCXRP#5453,,,FFFFFF,None,Pink,pink Tank top,None,None,2,yellow Jimu,None,yellow Eyelashes,79,yellow Bob perm,yellow Bob perm,yellow Bob perm,2 Grip,None,Sleepy,None,None,None,Blue,Blue,Blue
5454,0.453574367,KMCXRP#5454,,,FFFFFF,None,Green,blue Uniform 1,pink Zaku,pink Zaku,5,None,orange Karasu,marron Rounded,40,marron Bob perm,marron Bob perm,marron Bob perm,5 Palm,None,Smile,None,None,None,Purple,Purple,Purple
5455,0.291363125,KMCXRP#5455,,,FFFFFF,purple Angel Wings,Yellow2,purple Shirt,orange Zaku,orange Zaku,5,light blue Zaku,None,gray Round,27,gray Long permanent,gray Long permanent,gray Long permanent,5 Piece,None,Surprised,None,None,None,Navy,Navy,Navy
